vec1_x,vec1_y,vec1_z,vec2_x,vec2_y,vec2_z,result_x,result_y,result_z
3.03190372177310374e-01,4.05470528690347276e-01,0.00000000000000000e+00,5.86143531620152536e-01,8.04824765887049320e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,6.35119265236061548e-03
7.39745563546179152e-01,2.84003888941399274e-01,0.00000000000000000e+00,2.91094804717530353e-01,3.99866768151157848e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.13127611158951819e-01
8.35109317226264358e-01,3.49102680801010257e-01,0.00000000000000000e+00,1.52240737711258900e-02,9.09309488949309852e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7.54058061497609122e-01
8.39781944431864935e-01,2.98349026074223977e-01,0.00000000000000000e+00,1.27027976297098832e-01,5.42699062405973098e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.17850200856219045e-01
3.86373640054686662e-01,1.76999170997436117e-02,0.00000000000000000e+00,7.68394620839509268e-01,4.91413030723010791e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.76268520362007020e-01
5.54860402498603023e-01,9.97117805245550048e-01,0.00000000000000000e+00,9.65913598949042718e-01,6.43010283793440496e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-6.06348702964530584e-01
5.29923565286908316e-01,1.23151073442323566e-02,0.00000000000000000e+00,6.33561072573663342e-01,1.52707498430673105e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.89957583571074685e-04
6.72458466532789290e-01,4.74915497365965056e-01,0.00000000000000000e+00,4.30452472702402056e-01,1.95536795075385572e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-7.29381767987407337e-02
6.24770134681007505e-02,9.78967287759716531e-01,0.00000000000000000e+00,6.17466083011669054e-01,5.67062383793374480e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.69050732380037672e-01
5.14212017724019033e-01,3.96852269735549767e-01,0.00000000000000000e+00,8.75556051415342318e-01,9.92587032218335552e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.62933774318811897e-01
1.02475793439460450e-03,6.60630668995297654e-01,0.00000000000000000e+00,9.31248354870019890e-01,7.59088769398192587e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-6.14433341439201031e-01
2.08964278447172580e-01,6.78761683640843327e-01,0.00000000000000000e+00,9.12912244477066648e-01,4.63307456373167614e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.22835143757381049e-01
4.71166480788869135e-01,3.77149584074843114e-01,0.00000000000000000e+00,4.67649965979778814e-01,5.04175748094461529e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,6.11767227668747193e-02
2.16727235933310447e-01,2.45781315953610080e-01,0.00000000000000000e+00,8.77807287627603294e-02,2.04564862125240832e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.27599141068040474e-02
3.98817650386497191e-01,8.55173097200241261e-01,0.00000000000000000e+00,8.13977122522870689e-01,4.71326504415519931e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.08118007862145005e-01
6.21370787858577911e-01,6.23978210837035085e-01,0.00000000000000000e+00,3.51637303511104227e-02,1.50500200454217192e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7.15750265782690159e-02
8.77598790131004503e-02,6.19676686694984324e-01,0.00000000000000000e+00,1.76261271281923371e-01,1.27176108977341773e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.80640406434196699e-02
4.53075124456321032e-01,4.87777831361283054e-01,0.00000000000000000e+00,2.88767646605485484e-01,7.53136532476324949e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.00372971755787943e-01
7.90309778520047135e-01,7.69807984053021532e-01,0.00000000000000000e+00,3.03448673492152987e-01,7.91528729318122792e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.91955683155102097e-01
4.98054040747327620e-01,2.95412191548746206e-02,0.00000000000000000e+00,9.05736102553919453e-01,9.70833507326313350e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.56771002514743341e-01
1.18388547336493177e-01,1.57432839797141955e-01,0.00000000000000000e+00,1.25433531327144854e-01,9.86549309831815990e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.70487826241924340e-02
1.77660679311516523e-02,3.89795883954003664e-01,0.00000000000000000e+00,9.67791549062121614e-01,3.55724656410330020e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.76609179508827052e-01
3.29867438299543236e-01,4.35125293209995712e-01,0.00000000000000000e+00,5.48945601626727231e-01,9.09372611997710689e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,6.11122981152820988e-02
2.67083842600664756e-01,8.82777396825430438e-01,0.00000000000000000e+00,6.02447745586420447e-01,5.20336283340926409e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.17929911172205215e-01
2.89818937597213333e-01,9.18833047867006480e-01,0.00000000000000000e+00,6.52522605833636415e-01,4.46117707237958960e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.70265974765231576e-01
4.50900129834741814e-01,4.01085804557684278e-01,0.00000000000000000e+00,5.91526186858456593e-01,5.75080215194376021e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.20509871234722543e-02
8.75856731032863545e-01,7.20251913073250538e-01,0.00000000000000000e+00,1.14847244426532491e-02,9.70416133416934223e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.41673607605167073e-01
4.09438005484248357e-02,4.33190671047248732e-01,0.00000000000000000e+00,1.17509658260918859e-01,6.90403561931163368e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.26363419789486903e-02
2.27311728665334223e-01,6.96574574963352844e-01,0.00000000000000000e+00,4.74188298046492318e-01,4.23268332800336045e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.34093655746192703e-01
7.46642067184057123e-01,7.49903643384789875e-01,0.00000000000000000e+00,4.29100708475005255e-01,4.15980029475050639e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.11959955498641683e-02
8.30171894930703425e-01,2.48420441340952980e-02,0.00000000000000000e+00,1.78746989209145002e-01,6.66512369610888222e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.48879396279854270e-01
1.50337720995761259e-01,7.83653853022106217e-01,0.00000000000000000e+00,9.11932670394099976e-02,3.35699608521644044e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.09956410007942837e-02
4.22784708446882207e-01,2.11615730706404270e-01,0.00000000000000000e+00,8.11471835616290882e-01,4.65272864681409271e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.49900470009667142e-02
4.82522967331546204e-01,7.28178224589854373e-01,0.00000000000000000e+00,6.97801594687578963e-01,7.09939460258737776e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.65561831345767907e-01
4.11948963899820386e-01,9.23295309524779451e-01,0.00000000000000000e+00,6.03466439940685384e-01,8.91406800022638168e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.89963625770271649e-01
4.18320904299628982e-01,6.90540048499820758e-01,0.00000000000000000e+00,6.62193328646256685e-02,2.04259283551606274e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.97188268789378796e-02
5.21883961511344641e-01,7.82301537504797917e-01,0.00000000000000000e+00,6.46217406309926745e-01,4.16295667794083446e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.88278838250231428e-01
4.34255878365078618e-01,3.36510177621637596e-01,0.00000000000000000e+00,6.66818267955778698e-01,8.63204886655034476e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.50460662472258311e-01
1.77664144851688355e-01,2.92184478810071480e-01,0.00000000000000000e+00,4.31905847573789803e-01,7.07319216014439700e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.30921317997895548e-04
6.16352813494312923e-01,5.57346256702892617e-01,0.00000000000000000e+00,9.71320096358161744e-01,9.91094036800193368e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,6.95019782537208419e-02
9.15761473165674800e-01,8.11959083796604864e-01,0.00000000000000000e+00,2.55648508393793938e-01,4.62555127975101565e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.16014036765422690e-01
9.29403974709605452e-01,7.97798304804927527e-01,0.00000000000000000e+00,8.59044560887306630e-01,3.56423427210987631e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.54082944498274876e-01
1.58427736630432303e-01,1.20821538091563929e-01,0.00000000000000000e+00,3.08296902176274257e-01,6.00467250812236286e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.78817615570788244e-02
9.71013454265253539e-01,2.85985401313447851e-01,0.00000000000000000e+00,6.57647991838216983e-01,5.08681606595607794e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.05858959072764336e-01
3.55192859138224071e-01,4.67775723826444945e-01,0.00000000000000000e+00,6.89766391105606003e-01,3.31856946952024945e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.10868651089302395e-01
1.27936708985092129e-01,4.42463274566252118e-01,0.00000000000000000e+00,3.18219192975150889e-01,5.30685480436245416e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-7.29061522804296258e-02
3.83189982432288301e-01,9.13221991419780332e-01,0.00000000000000000e+00,4.43111071782550381e-02,4.40525233469851951e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.28338978934950887e-01
7.81805089380021356e-01,9.41604121423298968e-01,0.00000000000000000e+00,9.75518227177498254e-01,4.62217189618577273e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.57188231991148308e-01
4.38260779099451048e-01,6.17858520256560850e-01,0.00000000000000000e+00,7.57508512772032128e-01,6.11503782134687368e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.00034964802466853e-01
1.72064574163866002e-02,1.03594290908567088e-01,0.00000000000000000e+00,2.30841040643930406e-01,5.21334090852651366e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.49435010841369176e-02
7.95757253281816568e-01,6.53086805088359257e-01,0.00000000000000000e+00,2.59618363965794408e-01,4.18004914118076498e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.63077114452214705e-01
3.94755873587890993e-01,5.04483521348653152e-02,0.00000000000000000e+00,6.94518995408490714e-01,4.96202964118619305e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.60841695732826029e-01
8.73665552222451347e-01,7.56781580108257024e-01,0.00000000000000000e+00,2.03400693394458099e-01,8.20950925565161915e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.63306645589246591e-01
2.44784021999205126e-01,2.47544546500669260e-01,0.00000000000000000e+00,6.80068755515589429e-01,7.59542115617775071e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.75764622653231672e-02
5.17688122989771182e-01,9.94924598229767865e-01,0.00000000000000000e+00,1.19967100061831977e-01,7.92589504592343452e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.90955954103994330e-01
4.32819721651297673e-01,4.64140286219366427e-01,0.00000000000000000e+00,1.97618910004645487e-01,4.87921327299223551e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.19459075617466257e-01
3.10417736198329797e-01,7.76739958968704958e-01,0.00000000000000000e+00,1.07719417387884597e-01,7.21310071262224461e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-6.12792319001707192e-02
1.94849438965489896e-01,2.04979569925547889e-01,0.00000000000000000e+00,7.07315273663093658e-01,7.37430200419386672e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.30616394514439516e-01
6.51835544484346996e-01,4.82615848541927517e-01,0.00000000000000000e+00,6.39394589259144053e-01,1.33566060117996876e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.21518856726775459e-01
3.46424888331892333e-01,7.91640256270713660e-02,0.00000000000000000e+00,4.22809282116023866e-01,5.58470942936693970e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.59996949198654259e-01
7.01041904225869317e-01,9.17079552713938817e-01,0.00000000000000000e+00,2.30842096362140259e-01,1.44202864395487906e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.10608315828701897e-01
9.55234587487544418e-01,5.38507959281816051e-01,0.00000000000000000e+00,7.46559657118810449e-02,7.39373487913308258e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,6.66072296982377576e-01
3.84947180936372479e-01,6.33663468922969098e-01,0.00000000000000000e+00,1.17896757230632421e-01,7.76965913887685877e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.24383970073185335e-01
6.12787711412732472e-01,5.99469927886005727e-01,0.00000000000000000e+00,5.83409971148910911e-01,8.74236240950252541e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.85984491993361145e-01
8.51303920443444051e-01,2.05634725588778600e-01,0.00000000000000000e+00,4.63958938999007420e-01,4.73041270386631574e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.51358803043530826e-02
8.66994359666028669e-01,3.65407900618955894e-02,0.00000000000000000e+00,9.85412232702597701e-01,3.82247357995124437e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.95398561859404662e-01
8.36992640013430989e-01,6.80292290172260561e-01,0.00000000000000000e+00,9.55752382101050180e-01,9.14006688035155945e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.14825893951360669e-01
8.52512331159021031e-02,6.51056177191664531e-02,0.00000000000000000e+00,6.72032417464365373e-01,9.05884854703021269e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.34747152581301236e-02
7.61797791536786062e-01,9.91093699414052454e-01,0.00000000000000000e+00,8.52772188759166161e-01,2.46478293575707164e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-6.57410523607011243e-01
7.31924188718785063e-01,8.42525389387199453e-01,0.00000000000000000e+00,2.21592964646116997e-01,6.62991999329139992e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.38171710700331019e-01
7.52538817604479826e-01,8.86207253809198070e-01,0.00000000000000000e+00,8.08193312812220288e-01,3.41542675606722579e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.59202655031722473e-01
2.32325614092601551e-01,2.43435254112824739e-01,0.00000000000000000e+00,9.39118479366012004e-01,9.18180671854290864e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.52976572300090874e-02
7.28790200382066544e-01,9.47350896302438295e-01,0.00000000000000000e+00,8.95502586676023782e-01,5.01247396041923809e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.83050987926300412e-01
1.08834916982465058e-01,4.82269841299088675e-01,0.00000000000000000e+00,8.91919417674043036e-02,9.96042819050039552e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,6.53896539209678773e-02
5.40973141772941757e-01,8.23564102543929866e-01,0.00000000000000000e+00,2.80918288932556548e-01,1.37602959523304369e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.56914713182340404e-01
5.15868127432272949e-02,7.01767707470240976e-01,0.00000000000000000e+00,5.16221037978431441e-01,3.79095308910818551e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.42710935657413729e-01
3.95440514758311656e-01,2.51193320435262324e-02,0.00000000000000000e+00,6.18559596899802999e-01,9.82618053539586978e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.73029184999268626e-01
9.79984097565535173e-01,3.24455429164102971e-01,0.00000000000000000e+00,4.87265857138563629e-01,4.79128428505665283e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.11442187832210227e-01
3.34736728677990092e-02,1.47897966835643935e-02,0.00000000000000000e+00,3.77036815373990475e-01,8.97366666661161605e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.44618604006830373e-02
5.00327410023218455e-01,5.57259104525079763e-01,0.00000000000000000e+00,3.95378754986929537e-01,6.26937280919261486e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.33454950570757613e-02
3.63915541710335688e-02,9.21254948478554159e-01,0.00000000000000000e+00,8.98860103380049402e-01,4.57273924407694099e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.11438409437731600e-01
3.52112162922795013e-01,4.66269628737999930e-01,0.00000000000000000e+00,3.37171336913046460e-01,1.39037622323864629e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.08255916159442606e-01
4.28561835685242754e-02,6.27724855246388769e-01,0.00000000000000000e+00,3.53420379779967209e-01,7.82699017484560722e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.88307263966281724e-01
3.56069647200897066e-01,6.79020950139709312e-02,0.00000000000000000e+00,5.28964679079235389e-01,5.06263691928327098e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.44347324277670191e-01
4.24909150004336822e-01,3.96865001217572289e-02,0.00000000000000000e+00,3.18761782301958507e-01,4.87722726994297973e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.94587309852806145e-01
9.76237579061982608e-01,7.67495079156683024e-01,0.00000000000000000e+00,7.25702531116720118e-01,1.36657305471516888e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.23563124508984812e-01
8.33570977898880794e-01,7.66507758897342351e-02,0.00000000000000000e+00,9.78207179856457443e-01,5.87871837145960918e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.15052562852063933e-01
7.96900542112323196e-02,4.88323733948358152e-01,0.00000000000000000e+00,2.21474822570715157e-01,1.83930237579760347e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.34940017294658005e-02
3.25070174823594349e-01,3.22169684776771437e-01,0.00000000000000000e+00,1.24186739062642881e-01,7.44651832013720871e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.02054898638143243e-01
2.56186897840604555e-03,2.40584228263256650e-01,0.00000000000000000e+00,5.09039741029909565e-01,9.49454423124277413e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.20034555417996319e-01
7.07779831504596002e-01,1.08877191611515212e-01,0.00000000000000000e+00,7.84898519429539365e-01,8.53004738807152885e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.18282003810024094e-01
7.76237458415063308e-03,6.97949285480182091e-01,0.00000000000000000e+00,3.07923181008598057e-02,3.14806247592623434e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.90478324015287692e-02
2.25655164543599129e-01,6.58329393705156085e-01,0.00000000000000000e+00,9.01178905491167082e-01,2.59945191437299883e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.34614587525774954e-01
9.13950596491488132e-01,4.86232721281481761e-01,0.00000000000000000e+00,8.72384975292172848e-01,1.12872520374575513e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.21022213217550478e-01
2.22691664607020945e-02,1.64727372254661608e-02,0.00000000000000000e+00,1.49489394200002068e-01,7.96805464270830544e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.52816940119933804e-02
3.77741447471115377e-01,6.29847072239730466e-01,0.00000000000000000e+00,6.32296218592527492e-01,9.04024340201270427e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.64101175787081288e-01
4.81443698750292359e-02,5.88501812779343991e-02,0.00000000000000000e+00,4.26535515254647946e-02,1.71260069539342918e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.68564842614878302e-03
7.39584419350666433e-01,1.54223219289914004e-02,0.00000000000000000e+00,9.22230717160193114e-01,7.44061359278427426e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.36073249350354275e-01
8.57316663891665831e-01,8.35838533143034357e-01,0.00000000000000000e+00,5.07576934654937695e-01,9.21693167662064439e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.65930551112561953e-01
1.81388035961724148e-01,5.42993425720830536e-01,0.00000000000000000e+00,3.69878586218475802e-01,8.58050054311118138e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.52016265232032810e-02
3.12179306436997761e-01,1.09450761913585382e-02,0.00000000000000000e+00,8.86273767657603906e-01,3.94142162991740097e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.13342693166924691e-01
4.23420407250432951e-01,7.07519514022123097e-01,0.00000000000000000e+00,5.06344341376093743e-01,9.87033870134298108e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.96817809239696406e-02
9.04343098223323150e-01,6.41776274433778937e-01,0.00000000000000000e+00,1.56431570329331859e-01,7.73899945411432699e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.99477003938451380e-01
4.34861535269549848e-01,6.70329284198949438e-02,0.00000000000000000e+00,7.04199989083100886e-01,9.38137853416690870e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.60755479769763798e-01
7.40059491192232577e-01,1.48452208425895349e-01,0.00000000000000000e+00,9.20177509712645669e-01,2.72082658971542268e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,6.47549707000262820e-02
9.94845638028412416e-01,1.53520860861369290e-01,0.00000000000000000e+00,5.02953410916926025e-01,5.08149580605193996e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.28316553113915865e-01
4.76732990763398146e-01,4.94732581168345065e-01,0.00000000000000000e+00,6.58240859853372440e-01,3.07764376065402523e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.10981056480520768e-01
5.17257362577787649e-01,5.18036701790688281e-01,0.00000000000000000e+00,8.58471500658136710e-02,5.09124386800459905e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.18876363062214918e-01
9.59004467709147601e-01,2.01591044114655116e-01,0.00000000000000000e+00,1.90406502324164451e-01,8.72332930147597940e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.52728721243880056e-02
9.71341450628699921e-01,8.08295421473767539e-01,0.00000000000000000e+00,8.50030462231300521e-01,5.55452106212050989e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.47542076132010092e-01
1.99032583747028147e-01,9.40263931332712022e-01,0.00000000000000000e+00,4.84782786708624180e-01,8.76540159352385495e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.81363716199141523e-01
3.97983663423418621e-01,6.56697856697082694e-02,0.00000000000000000e+00,8.25085016699000140e-01,2.90516640167487350e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,6.14377205334086934e-02
4.35267126787911574e-01,4.73361938402006799e-01,0.00000000000000000e+00,7.68648245050512657e-01,6.86293991251088475e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-6.51276095227419916e-02
7.24448293441960711e-01,2.89727024282850465e-01,0.00000000000000000e+00,3.44963820833911194e-02,4.47294940885696324e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.24096715294413926e-02
7.49288127423390904e-02,6.65941134742478624e-01,0.00000000000000000e+00,8.34089432606737846e-01,7.36217757642989468e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.00290540726824773e-01
5.53572291159553198e-01,8.46438068103358643e-01,0.00000000000000000e+00,6.16765106690086551e-01,6.65098004108558905e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.53873639400297857e-01
2.59835206248601902e-01,2.41037551202722744e-01,0.00000000000000000e+00,1.91328013956287069e-01,6.69449228747944658e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.27829242464185866e-01
6.69494771380960252e-01,6.71439070535442828e-01,0.00000000000000000e+00,5.27968353624785780e-01,2.62127921510020401e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.79005307746036763e-01
9.29080602277454592e-01,9.60193566942158516e-01,0.00000000000000000e+00,4.39545436347855256e-01,4.04681203510519283e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.60672440720762411e-02
3.60632539651043027e-01,1.67855977830147829e-01,0.00000000000000000e+00,9.50751536398414254e-01,7.96537352101452267e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.27667959399592607e-01
2.45239061638239608e-01,2.66684756027846359e-01,0.00000000000000000e+00,1.08218333004691525e-01,6.30311731531912223e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.25716877845363784e-01
8.60122638533321160e-01,7.56742223462115726e-01,0.00000000000000000e+00,2.92844709859380714e-01,4.67186041357881776e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.80229333710572648e-01
9.65236634369191826e-01,9.37114518955303177e-01,0.00000000000000000e+00,4.70585087585419948e-01,7.84293327578623911e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.16036533890054927e-01
4.56856530040600339e-01,4.04170582600279493e-02,0.00000000000000000e+00,7.82216712099254807e-01,4.91029600266976840e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.92715180900310978e-01
8.14947748821294171e-02,4.13621077478237620e-01,0.00000000000000000e+00,9.53726811578859968e-02,1.88640614120715422e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.40749267611188728e-02
5.81877676286423062e-01,9.99281408446188291e-01,0.00000000000000000e+00,9.55021403896073706e-01,4.99402318369911447e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-6.63744073036388049e-01
7.51618278519352923e-01,3.23481975821257928e-01,0.00000000000000000e+00,2.53153676635689773e-01,6.59126377074899406e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.13520781359205059e-01
3.35479129083074645e-01,3.26416939112876836e-01,0.00000000000000000e+00,1.48424455052440951e-01,4.59584559852208585e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.05732771571532574e-01
