point_x,point_y,line_point1_x,line_point1_y,line_point2_x,line_point2_y,area,distance
8.67340855866969518e-01,4.88513347489742955e-01, 9.56862900177764208e-01,2.10041478350705524e-01, 5.55300839382449896e-02,9.55863046684234274e-01, 1.84228362566270953e-01, 1.57474481440011665e-01
1.46478665158790822e-01,2.78998079905484087e-01, 1.69141307038918276e-01,6.11933154384034284e-01, 5.16745061524353400e-01,6.67245127066599886e-01, 1.14475966460043641e-01, 3.25237096693419769e-01
6.03869024483078332e-01,7.50809161026190552e-01, 3.14001976646211656e-01,4.25894347594389155e-01, 9.18613325055190000e-01,9.80024069550480603e-01, 3.58232368449770688e-02, 4.36799034026105412e-02
8.97791674454246902e-02,8.06946073802196850e-01, 7.70083757258135382e-01,9.26135848842638776e-01, 8.83835620139713063e-01,7.20985963305571964e-01, 1.53122467677705210e-01, 6.52762351294009169e-01
3.10365387570000317e-01,1.77624489226449023e-01, 5.24836429513152902e-01,6.17362035051793101e-01, 7.53123291337047363e-01,3.66956995416931275e-01, 1.54090934120914014e-01, 4.54750204007844439e-01
2.49783839408758368e-01,6.19516659844777440e-01, 7.79035362236207840e-02,6.38813896345233889e-02, 5.07761699207890604e-01,1.44795537503305760e-01, 2.24936808274194822e-01, 5.14250247047992715e-01
4.45541383147542658e-01,4.68219235257221200e-01, 3.01686086227994976e-01,9.56083504962930486e-01, 8.76519831421786799e-01,1.60378048680081098e-01, 1.65974400627093566e-01, 1.69081850882194601e-01
2.09983830154352069e-01,1.62692993238729433e-01, 3.57593123707420357e-01,7.78414685445955268e-01, 9.47071930345718682e-02,7.21466213647434906e-01, 1.53458446400251303e-01, 5.70512420334188364e-01
2.50345245542285988e-01,7.43008044314826477e-01, 9.56703014143878150e-01,3.46070729244774111e-01, 5.73677803799411579e-01,4.94152546629543443e-01, 4.74382564999004802e-02, 1.15518856740662548e-01
2.36166495682187394e-02,1.38057799227953026e-01, 8.56766353588409357e-01,1.29507309314214614e-01, 9.58839508463817380e-01,6.68614111315775639e-01, 4.50029448004097721e-01, 8.20196587908704866e-01
9.04631932098448499e-01,3.31428725970499105e-01, 9.18441716208088454e-01,7.33342023524419462e-01, 3.21241716045697623e-01,5.83549190964306241e-01, 2.37954014685641674e-01, 3.86477590237819246e-01
3.44185930026468689e-01,5.90455776022890122e-01, 8.16245458779479183e-01,4.73291536879018704e-01, 1.68795573707068658e-01,2.13019201793680502e-02, 2.89223978628786904e-01, 3.66286535409106995e-01
1.25224626557074448e-01,6.06052236491831153e-01, 9.70586855776327417e-01,1.23986308428339687e-01, 7.38389199743022639e-01,7.99902931867638944e-01, 4.59459805007133903e-01, 6.42881595669126837e-01
7.91112181160648853e-01,6.05910719038874834e-01, 2.55981592166368843e-01,4.49222711953291665e-01, 5.78130043653533932e-01,2.87838384427429150e-01, 1.36838489092591165e-01, 3.79778082581928189e-01
7.57908360521298841e-02,7.47466757556118466e-01, 7.24801000550046037e-01,4.19372209146753550e-01, 7.33883530162529385e-01,1.10157277180051083e-01, 1.97703705409299130e-01, 6.39097450239501708e-01
9.03771809900030032e-01,7.46578910046139077e-01, 5.71998443409080015e-01,8.12811407163424482e-01, 7.98489482724243693e-01,8.36264790178048889e-01, 2.27822749468961604e-02, 1.00052980144220968e-01
7.05764062197257513e-01,8.47167949663180986e-01, 5.90229691781527510e-01,7.36796104848749245e-01, 7.46499987854875369e-01,1.41007598545537238e-02, 1.00743992553596021e-01, 1.36251427052906993e-01
5.33459993206738203e-01,9.01185654205145847e-01, 5.07607240055615416e-01,2.06256888788506454e-01, 8.60243045708480647e-01,9.86955314961642571e-01, 2.24873561366723457e-01, 2.62504711633153476e-01
5.53168651900701969e-01,7.64147627045546063e-01, 8.11151274767436536e-01,1.69610269813531001e-01, 8.39781896303593123e-01,2.84170122159207783e-01, 4.65764252473800794e-02, 3.94436930181596035e-01
9.61372811198875299e-01,7.41995088706103756e-01, 4.95393546158632181e-01,2.93458976988576481e-01, 7.25832993711005403e-01,5.59399789561171978e-01, 2.05624905953065429e-02, 5.84343605234483310e-02
1.13651822251598422e-01,9.09735216821768722e-01, 2.38920559737976212e-03,7.75287405227382598e-01, 9.14759865207382838e-01,7.30762324398986474e-01, 1.27620215547199434e-01, 1.39711328574785076e-01
9.61650134710700710e-01,2.35495442857262427e-01, 1.83570957876620700e-01,4.91844076797444907e-01, 4.20324276448521994e-01,5.33884982508058714e-01, 9.34025431053852884e-02, 3.88437603717512514e-01
7.66331860712846979e-01,5.23790289767345985e-01, 3.58106930753472885e-01,9.34483541367577053e-01, 9.59166124813181864e-01,4.22501493359312974e-02, 1.17380959156937192e-01, 1.09110064315663946e-01
3.95745419740678561e-01,6.21700627116278937e-01, 8.89621099374309554e-01,9.79317175459303635e-01, 3.66396764862757296e-01,1.44523714735807274e-01, 2.25170507251430146e-01, 2.28550174851847893e-01
1.56068230677441466e-01,2.79662520976864282e-01, 7.06704522051228579e-01,7.88969067522541034e-01, 6.36566011485979799e-01,9.58484888383532851e-02, 3.45935342325670026e-01, 4.96562459080268026e-01
1.71018257280763919e-01,7.74594404391105273e-01, 4.41996602524091009e-01,6.67195110025018079e-01, 4.33764502874345426e-01,5.98255805188805168e-01, 1.95651804402762614e-02, 2.81801002757985974e-01
1.24997619022276352e-01,7.50459509827941629e-01, 8.76379430634469991e-01,8.82720279065922542e-01, 2.61363739717248245e-01,2.93787276840993927e-01, 3.61171097755834891e-01, 4.24148675458936419e-01
1.70341740932300034e-01,6.99407368702159582e-01, 5.34865423490810676e-01,5.76007452859835012e-01, 8.68900595027037315e-01,2.83529856143434955e-01, 6.53950985649782990e-02, 1.47291248961593013e-01
6.53435676058749193e-01,7.87052419228989830e-01, 8.93861127322415627e-01,9.08593019735545182e-02, 9.15752492895152703e-01,3.45707684697441620e-01, 7.65126554592682750e-02, 2.99126578505574392e-01
4.13759587268251239e-01,5.09010969616342623e-01, 4.79081921262701771e-01,3.09640217938776496e-01, 9.06870869394091228e-01,2.65772278809006446e-01, 8.24230479768273960e-02, 1.91667108989412749e-01
4.86089736289465169e-01,5.76676136073034695e-01, 6.86867061216325903e-01,6.26163877810668179e-01, 9.51936783392363095e-01,7.30367617997741303e-01, 7.80404624862016984e-03, 2.74002707397272907e-02
9.53419412623743856e-02,5.42906628040874639e-01, 2.29757267626483186e-01,2.59177859271712330e-01, 4.76506617324816251e-01,7.77792110769883749e-01, 1.39719593056704228e-01, 2.43277369955553324e-01
8.84651530258407148e-01,2.92002438842811407e-01, 1.35894908021554572e-01,2.00452808120673676e-01, 5.43833913232443233e-01,2.52315398026864757e-01, 1.48579235440163965e-03, 3.61311038534695237e-03
5.11252679232505614e-01,5.84609581198154982e-01, 3.03223230190777349e-01,5.81367032132737993e-02, 5.15062129064269292e-01,9.20895076905426380e-01, 6.79517143762405074e-02, 7.64890470114695104e-02
2.07506983749072837e-01,9.57008775650897592e-01, 2.28505802792288493e-01,7.69302425144959834e-01, 4.21375802040189429e-01,1.36989664598054284e-01, 2.29251024434658258e-02, 3.46785948116732773e-02
6.31318217893525491e-01,9.99752321398149957e-01, 6.44837809266982642e-02,1.65405445506691451e-01, 9.12979405796582544e-01,2.73708788963798466e-01, 6.46549609107624712e-01, 7.55862695095358750e-01
1.97129280649761318e-01,7.26328254409645990e-01, 8.48242414204379180e-01,3.79885251428264903e-01, 9.06337200953705402e-01,6.51479247937026162e-01, 1.96964950500441022e-01, 7.09175805316148100e-01
9.03229551867720581e-01,9.92355850585801336e-01, 4.48145308871005676e-01,9.18361432117806742e-01, 3.90626835475614165e-01,9.33975860048661288e-01, 1.13619261047985150e-02, 1.90635669404458141e-01
4.94755743355605460e-01,8.44370991164394513e-01, 8.48441095543186696e-01,5.03332378743632236e-01, 8.03328781954058657e-01,7.54591513172007122e-02, 1.66717533963480991e-01, 3.87494560554842993e-01
7.04095450572940429e-01,9.53553726958940029e-01, 2.63916587883905818e-01,1.45580006076430624e-01, 3.96646483831752827e-01,5.56279887541080487e-01, 7.35391388283006542e-02, 1.70381282342816881e-01
1.78350885246742252e-01,7.60998625999017686e-01, 7.36672382624378841e-01,4.49780962328355960e-01, 3.11643953454320943e-01,7.43318676855220128e-01, 3.16120615915312930e-02, 6.11996409728453941e-02
1.33849747976718003e-01,4.45038267711612145e-01, 9.05852763719556031e-01,4.05689297722312880e-01, 9.39401520838887616e-01,8.91036868770878066e-02, 2.43084937276235424e-01, 7.63557865907367406e-01
8.84844022038949296e-01,7.31624766688999784e-01, 6.45814268673713388e-01,7.86555516882125993e-01, 7.92813295360065728e-01,7.62247294563063615e-01, 2.26437842786791129e-03, 1.51976486434223634e-02
2.93101776308484663e-01,9.89817010173870804e-01, 2.24171139206705172e-01,4.91861869936346507e-01, 8.60761467278130521e-01,8.18293149859566582e-01, 2.94492309993601320e-01, 4.11644061965252939e-01
6.05718290196359810e-02,6.09797007645424660e-01, 3.10708848068869004e-01,9.48693088500970116e-01, 2.50395958176105271e-01,4.93519841415116289e-01, 9.34158771672858046e-02, 2.03453165892209770e-01
8.53182136213944786e-01,1.19162750779632787e-01, 7.55715918446572155e-01,3.69250369405815793e-03, 5.19332727158784646e-01,3.29951298231017431e-01, 5.90944362217372260e-02, 1.46675693337392637e-01
7.97293017882707011e-01,2.89083855947449342e-01, 2.43480824971744836e-01,6.45345859170451064e-01, 2.38241575698552088e-01,9.30565449888859031e-01, 1.56091541555476304e-01, 5.47175644911731762e-01
4.34899760820035564e-01,4.15786992564135871e-01, 4.47407191898612222e-01,1.20259638121320789e-01, 8.83896839626018727e-01,7.31991043189630486e-01, 1.36645819222049492e-01, 1.81832973707267587e-01
7.99921998421452840e-01,3.56158819461935283e-01, 5.38229832011264508e-01,2.72177077093307518e-01, 6.29170254706381438e-01,8.54754807155251983e-01, 1.44818693132564735e-01, 2.45608224964745853e-01
5.40651216667073942e-01,9.82087085847317520e-01, 4.94792724932553662e-01,6.28449250254598746e-01, 7.48912796907320821e-01,5.71670782323414617e-01, 9.24702471361435047e-02, 3.55127735374249631e-01
9.57238757777015281e-01,8.13864286681550864e-01, 3.88227985284091970e-02,3.51243536634816000e-01, 8.95548717961787144e-01,4.74658222724222645e-01, 2.82993170122579851e-01, 3.26944496097598736e-01
8.07282142704193406e-01,4.35757005101716444e-01, 9.25045038675772813e-01,2.75501115161823629e-02, 3.09468416812247793e-01,2.51895425454327859e-01, 2.24863066707777365e-01, 3.43206250330071516e-01
5.84840232777825153e-01,9.45022066139400541e-01, 4.23070625862277505e-01,8.57511136549853892e-01, 9.25645491152284117e-01,7.67607360481679213e-01, 5.85244921646417005e-02, 1.14629651682002037e-01
5.72390906425125912e-01,1.86577124756215018e-01, 9.31153005016023605e-01,6.63038113936053164e-01, 2.21476211847980053e-01,3.90386133438242688e-01, 2.40316110162462460e-01, 3.16101375219847103e-01
5.00905905071126867e-01,4.75752302766087931e-01, 7.26020392148211235e-01,1.62409111836942843e-01, 6.93760971124203096e-01,5.29574467001080129e-01, 7.25459706790608089e-02, 1.96825682968543247e-01
8.36503037949551276e-01,3.83148334210712038e-01, 8.13510614637979801e-01,7.59459513672616771e-02, 8.98565316075018217e-01,8.08444176189123676e-02, 2.60163793438610430e-02, 3.05372189295451735e-01
2.90514443443284920e-01,5.49813572966977526e-01, 7.64057664066936759e-01,4.91062752308343398e-01, 5.85541239020571647e-01,4.53354651357284921e-01, 2.83444020404855154e-02, 1.55349659166300308e-01
1.03556242007844745e-01,7.81210137871407584e-01, 6.96156423266064417e-02,6.18749586118949590e-01, 6.53593979597491881e-01,6.70447819706861958e-01, 9.31187738340765736e-02, 1.58834679438587312e-01
6.42899557637454544e-01,8.24649964987210549e-01, 5.35310273402566761e-01,3.62658281793225235e-01, 2.97360597637252422e-01,7.98914378746616194e-01, 1.56867252436601767e-01, 3.15672732000956691e-01
2.33065430250172123e-01,3.14829678388066858e-01, 9.67872756188723704e-01,2.30591586518249847e-01, 1.09265448566795764e-01,3.03137928171333892e-01, 1.90198579428249581e-02, 2.20733355695494175e-02
9.69415145343589413e-01,1.43066882268504392e-01, 7.87659040786615305e-01,4.54762507210145217e-01, 3.94705781366342712e-01,9.67293114648517527e-02, 1.87556530728605730e-01, 3.52814224627325035e-01
4.52521424109038062e-02,2.11473686215229328e-01, 1.95830836623463900e-01,3.81455822179584514e-01, 4.23094246450886002e-01,2.24915511783516431e-01, 6.22023553600766083e-02, 2.25404105056180998e-01
8.16404099028770647e-01,9.26132439431367360e-01, 4.40651326866153381e-01,8.31964213109381734e-01, 6.46614763338381304e-01,1.25318733393380621e-01, 2.84919209439240650e-01, 3.87092491054426002e-01
6.04142856681641249e-01,4.34414625906417440e-02, 4.48740370723418880e-01,6.62138611181633974e-01, 3.69813130223408448e-01,6.81612936086206100e-01, 4.58057001409833062e-02, 5.63455445762942264e-01
8.47114243439470171e-01,4.27016303498571448e-01, 8.99456713992783041e-01,1.46135724299908065e-01, 4.75018334671645670e-01,8.57903218638966902e-01, 8.19608287046155876e-02, 9.89016550181813642e-02
4.01707500695095088e-01,7.94861123826738014e-01, 5.36758952777371401e-01,9.45904186040436024e-03, 1.73448462227317135e-01,6.30511495775476494e-01, 2.01470779957731133e-01, 2.80009461985684605e-01
2.65227022234646115e-01,8.13786936582591158e-01, 6.18809828437471010e-01,4.92599403464941910e-01, 6.72661511537984813e-01,5.23442140116683330e-02, 1.38370176082957375e-01, 3.11970205371589204e-01
6.25817063697146514e-01,9.02193805116448200e-01, 2.48047963375317870e-01,3.11857288652272135e-01, 8.33977744366202089e-01,2.15645142615789376e-01, 3.82241721651010669e-01, 6.43746842358751015e-01
6.58766542395855415e-01,6.94434517704867194e-01, 8.29005087101287175e-01,8.77176401062006561e-01, 7.76388996299062328e-01,1.39527942079382461e-01, 1.15961036633317471e-01, 1.56805260396384039e-01
9.27954444039858717e-01,6.60104765968851703e-01, 8.70751441081213384e-01,9.63633847048614212e-01, 5.79707818068410874e-01,2.08017248220016104e-01, 1.31563741985594590e-01, 1.62478512257354657e-01
8.71073699152358327e-01,1.09434235652119738e-01, 9.35848661785448566e-01,5.64928401147458681e-02, 1.34155243657222867e-01,2.04950669995781487e-01, 3.28264179657019040e-02, 4.02618426943456287e-02
7.37501405278699562e-01,6.49632951824586913e-02, 5.42171942291936437e-01,3.43405466845864482e-01, 6.34150231134900100e-01,2.24615762069583225e-02, 3.70791633160611617e-02, 1.11060772979396510e-01
9.53405228355294065e-01,5.29903858209225920e-01, 3.35334987332979062e-01,5.49950388336380880e-01, 2.24892660694224089e-01,2.84927614468342694e-01, 1.66016675149297743e-01, 5.78225182554656936e-01
1.76424931437669685e-01,4.12515286123835034e-01, 2.81255244742946164e-02,6.65479262080777789e-01, 2.29787753657802685e-01,5.20898581771017111e-01, 2.95720501463015879e-02, 1.19177021429864929e-01
9.11156175790409861e-01,6.16891992766304131e-02, 7.21679778733290700e-01,9.38274802260624985e-01, 2.36404398761447698e-01,1.42285870799205627e-01, 5.76206526396561003e-01, 6.18081369834343031e-01
4.01268912647362308e-02,9.69178691315831120e-01, 6.65177063139649416e-01,1.00879155016409761e-01, 4.94425126183292263e-01,4.79144113685835982e-01, 8.81707497491488468e-02, 2.12450014585097879e-01
7.16182619799031750e-02,1.88140401421189596e-01, 6.58026922485496990e-01,4.89253788810664059e-02, 2.01248338297622231e-01,3.56161180234720653e-01, 1.16575293837598556e-01, 2.11765970462702180e-01
9.24107393281182188e-01,1.71439254704254140e-01, 4.24881535432368729e-01,3.66684339432137962e-01, 9.07174560888497239e-01,6.02270124757027903e-01, 2.11775858394653821e-01, 3.94547573065634760e-01
3.28501351767257588e-01,8.07370317321100539e-01, 7.34782504918828350e-01,4.36090554668364883e-01, 3.62397764516513177e-01,4.28045656585176459e-02, 2.98043603165348892e-01, 5.50289219530234686e-01
7.64769551812843118e-01,1.81455254909057562e-03, 4.87787877390058022e-01,6.92303863112327833e-01, 5.13322802919396692e-01,3.74358029465115538e-01, 7.04335762553164879e-02, 2.20815975053793828e-01
2.12619953878260270e-01,9.22474461580002347e-01, 5.52734323584006537e-02,8.01518000193469748e-01, 5.56601360785635602e-01,6.07379587066282145e-01, 9.11858562157476515e-02, 1.69614888560008170e-01
6.85546539725864656e-01,5.87687051085619139e-01, 4.29053177400189334e-02,5.24633721242008022e-01, 4.98777683389728166e-01,5.28624200469691163e-01, 2.61798241907109826e-02, 5.74257691897739272e-02
7.81370649724209554e-01,8.59915695197490559e-01, 8.10402446597204396e-01,6.96458528705695690e-02, 9.41105151191427014e-02,2.77526174742722120e-01, 5.60028772470728464e-01, 7.50862394642344722e-01
8.63445496245562882e-02,9.49863678189103444e-02, 8.15285291678223834e-01,9.84431151205184540e-01, 8.46840775888555330e-01,4.90863290565760835e-01, 3.87848583406449954e-01, 7.84204916460145784e-01
5.07798119680269777e-01,2.28126986873359638e-01, 9.27827616844108194e-01,8.54835365454523655e-01, 2.64689316680297160e-01,5.56583637322949132e-01, 2.90319805475380166e-01, 3.99272445654940855e-01
8.99532379448915176e-01,5.58574025404437680e-01, 7.81050984959104633e-01,7.27208400090166962e-01, 3.27381510618100502e-01,1.47207336244059017e-01, 1.45223602969559218e-01, 1.97219817193127728e-01
6.36049702785602356e-01,7.96608533174117728e-01, 2.94908548119227842e-01,2.87233821112168775e-01, 7.88407167017885380e-01,8.33262430685296152e-01, 6.51028865538215151e-02, 8.84556515234011798e-02
1.77764140717044938e-01,2.12676004863111667e-01, 4.17046226064227699e-01,6.96222940065374107e-02, 1.01165372511563656e-01,2.40771398696002503e-01, 4.23501361385218017e-03, 1.17879304109467144e-02
2.86615249398895267e-01,2.21572715315422331e-01, 4.43647194928032285e-01,8.48083147640799173e-01, 3.62339329862424564e-01,7.09308001729780035e-01, 2.91480945402100983e-02, 1.81224148448882738e-01
2.03576816855055021e-01,6.04152065853993947e-01, 5.05302782257628147e-01,7.32230943241285681e-01, 1.29287091256998665e-01,2.40490005469616297e-01, 1.00211341593756192e-01, 1.61884718581631948e-01
6.68354640408641454e-01,4.99447488814753982e-01, 7.45821641141282576e-01,1.07026276831736156e-01, 5.36256051400368139e-01,7.92039645360268052e-01, 2.91720515943967862e-02, 4.07230342744911225e-02
4.44012616259047199e-01,3.21475747238429754e-01, 4.60335736769262649e-01,5.85884130068820008e-02, 4.34844675004360304e-01,8.28746172715584595e-01, 5.87010064949579444e-03, 7.61777419907416070e-03
4.95443980272971651e-01,9.26282188148931263e-01, 9.21821198785479523e-01,2.50399673927133803e-01, 8.31030139837220960e-01,6.29968710323191017e-02, 1.41268375030547289e-01, 6.78400494937920429e-01
7.06260706892910650e-01,4.51273296884769359e-01, 4.38377355429707349e-01,8.50498137029679913e-01, 3.25506562894540719e-01,1.54789918974847396e-01, 2.31429473199902841e-01, 3.28359694041786165e-01
9.95267153674516569e-01,4.41211824411323450e-01, 9.73938821914583475e-01,3.42628920512304092e-01, 5.58162614458190154e-01,2.41963262640364052e-01, 3.88413953552477001e-02, 9.07956849429045892e-02
7.06833703039407846e-01,8.48941344469182235e-01, 7.83894481256438569e-02,9.97538136816662591e-01, 8.97982932287453850e-01,1.18544381525206410e-01, 4.30609612842650147e-01, 3.58298894371342103e-01
5.35892646886392154e-01,2.56306150094761986e-01, 1.66300788849413017e-01,3.96927131958877411e-02, 2.22850413733508557e-01,7.76100911963962026e-01, 2.59921065854871569e-01, 3.51921770451309956e-01
1.91781530523519539e-01,5.22399560963505150e-01, 9.51808041827591489e-01,4.02963814778403706e-01, 6.67869239310368901e-01,3.99159758943627541e-01, 3.68036260344594690e-02, 1.29606532044340333e-01
6.46292752464151632e-01,7.53174696951495859e-01, 4.83344141555576590e-01,1.14711055328463596e-01, 1.71877792924066575e-01,9.56549709263219916e-01, 3.36036378458116014e-01, 3.74367933367040606e-01
1.46995804467590196e-01,8.15904370931824996e-01, 1.70286618259704037e-02,3.39766667914984000e-01, 5.34333453848219619e-01,5.36287620697123657e-01, 2.20767048730775045e-01, 3.98946004391227294e-01
6.30252149185062560e-01,1.03415923397786491e-01, 8.76766783261906490e-01,3.64266212533594702e-01, 4.27928273916482804e-01,9.94639845831440939e-02, 5.18020306121005775e-02, 9.94033243293171165e-02
9.28270660308608830e-01,7.01341713019096535e-01, 5.95508443288672917e-01,5.04545666507383972e-01, 9.09879037901265564e-01,8.12565377716817472e-01, 4.06304318285969773e-02, 9.23168564830934846e-02
2.79179652462016370e-01,9.10872910814841785e-01, 1.88463022221966647e-01,4.43371777431968206e-01, 7.76217087692202545e-01,6.37706991130889689e-01, 2.57146256033980891e-01, 4.15389530265883322e-01
4.03149842849138462e-01,6.07697240865799126e-01, 6.72785631499313030e-01,5.93714881628072066e-01, 7.86307949331887968e-01,1.02489358337559788e-01, 1.30864671548097472e-01, 2.59563327479823747e-01
7.20097071869128635e-01,3.55926850638508485e-01, 5.60127825418593073e-01,6.66794922795885259e-01, 6.47096270906679649e-01,9.88586221023240008e-01, 7.85124244791748915e-02, 2.35535112279807640e-01
6.96731343077326537e-01,6.47981209402945901e-01, 4.44497408200173028e-01,2.05512528202722367e-01, 2.21147958567972092e-01,7.42378150329761066e-01, 2.34240864794929671e-01, 4.02841185153743453e-01
9.22700988825131851e-01,7.70366053214334934e-01, 8.81804074481782107e-01,4.55408830031800438e-02, 4.98804171425713316e-01,4.83024285258996100e-01, 2.95499691152164179e-01, 5.08214289572302524e-01
1.43252895292105276e-02,3.88633634174487042e-01, 4.40057435159148858e-01,2.56938339640583324e-02, 9.13724447494521641e-01,9.32489546521714452e-01, 5.57964695178470693e-01, 5.45391397571994174e-01
1.43510474647635666e-02,5.93012675030880287e-01, 8.09871288134829670e-01,3.75404518812623933e-01, 4.20108925659610111e-01,4.40986345959649140e-01, 3.26437981459200693e-02, 8.25920752405469860e-02
1.28091409738716688e-01,7.61224661616868969e-01, 9.32604465441485009e-01,4.55337350785405492e-01, 7.31642775793098332e-01,3.74792509831517906e-01, 1.26271006943597719e-01, 5.83232792609770345e-01
5.33330374734991675e-01,9.84964777054920693e-01, 7.22548315916293760e-01,8.06210675197426063e-01, 6.11917286821550777e-01,9.51729554191199645e-02, 1.54316843682099830e-01, 2.14450219467409831e-01
2.60670088033621017e-01,2.75794398042139566e-01, 7.65854957356079669e-01,8.70411956676661047e-01, 5.85076082110623785e-01,2.95583457420546480e-01, 1.82900366828377570e-01, 3.03526201006532659e-01
4.35905242336220744e-01,8.45017632943603658e-01, 5.19304004693724286e-01,4.77215057824143085e-01, 4.89428987810928695e-01,8.95473491746306194e-01, 2.38941275934664993e-02, 5.69824918785407503e-02
4.98574276460293286e-01,9.96186008067631579e-01, 1.65198208890814491e-01,5.52001306093171662e-02, 6.96312811805870124e-01,3.79917020606786004e-01, 3.91518500794200697e-01, 6.28931157110940942e-01
7.08990671196179978e-01,8.51097415807665181e-01, 6.46201543343473794e-01,1.25127895527899491e-01, 4.55030996155183942e-01,4.20341659535585555e-01, 1.57320205206060326e-01, 4.47305579993459712e-01
3.28033198645678259e-01,2.61201049132289587e-01, 1.98126836330234757e-01,4.60809854713235989e-01, 2.00666616616852145e-01,2.48967306244968989e-01, 2.70127323456958619e-02, 1.27504089228597489e-01
6.88313645909058414e-01,5.12683547652397431e-01, 1.00121391449267017e-01,2.86489442574133446e-01, 9.16478753688479530e-01,1.84030101309458294e-01, 2.44921013904685264e-01, 2.97681495737534219e-01
3.02251279193370359e-01,8.64208548894090489e-01, 1.05909514828533502e-01,8.95748859217294635e-01, 1.45645566553818218e-01,9.70130747468365029e-01, 1.58575585784376631e-02, 1.88040795738887295e-01
9.41030533380234346e-01,4.61170441952910237e-01, 2.66106722192493206e-01,4.40349551826320296e-01, 8.13990404164003700e-01,5.28695415928848722e-01, 4.82193013582723692e-02, 8.68877566139801827e-02
7.87696540859325056e-02,6.07885769031511813e-01, 1.54923708582751729e-01,5.34704592752495711e-01, 7.36548232975782979e-01,2.90980415510100898e-01, 2.40033825718955589e-02, 3.80628143703301280e-02
8.48251790741483047e-01,7.67663104258389795e-01, 8.50971655614333078e-01,5.18454585205373797e-01, 8.38916799721718065e-01,8.30954361981423140e-01, 2.15421561876945810e-03, 6.88837160499469053e-03
4.45233936130240204e-01,3.94336876767759970e-01, 2.25926696221746104e-01,1.48827755268055695e-01, 4.15477443204870345e-01,2.74320977774480723e-01, 1.90148651163329664e-02, 8.36450518986769503e-02
9.11669661634398776e-01,7.78087557189827583e-01, 1.98282100538131889e-02,9.80937815897723109e-01, 4.61008942126832633e-01,1.06996323521767245e-01, 6.89923623519125062e-01, 7.04732666196416946e-01
5.72570488453745252e-01,8.21852715159955616e-01, 2.12367497568331509e-01,6.86716503233552822e-01, 1.39859334320200368e-01,3.66928496435664164e-01, 1.05390117982790854e-01, 3.21404254618523844e-01
4.64949110018299749e-01,8.36093210337364390e-01, 8.35724655431603347e-01,6.76965851242391836e-01, 4.79466406298246439e-01,3.66036297678658862e-01, 1.71975509148097949e-01, 3.63691787210371098e-01
1.51491440609207717e-01,5.64224249390360422e-02, 9.72422733255671523e-01,8.39860330010971157e-01, 1.51353263933070470e-01,1.09715470062980991e-01, 4.38581812683491723e-02, 3.99161850329365284e-02
4.28083667154885994e-02,2.47648863141185727e-01, 7.62018725484015169e-01,5.20158680373753346e-01, 1.98190905284776231e-01,8.54920513220148170e-01, 3.94412794136596745e-01, 6.01496746671296711e-01
3.67231436403776534e-02,4.63525809480143547e-01, 9.50111500385177221e-01,4.04093295098040373e-01, 7.11877402806739723e-01,3.94461141469805376e-01, 2.29567484050448786e-02, 9.62834786232146245e-02
8.64532518970658304e-01,9.15894636970105092e-01, 8.90622703735308829e-01,7.87494377206202634e-01, 1.43907150997302224e-03,1.75352426036040621e-02, 1.34259785438555657e-01, 1.14145497174076571e-01
8.57738465715144227e-01,7.19628484339130847e-01, 1.89341574349306208e-01,8.79726926443549995e-01, 5.37231298371632082e-03,5.64013512784029225e-01, 2.40475056392252251e-01, 6.58108416139069785e-01
8.05852289976340730e-01,8.38340253513128020e-01, 3.91189990146438293e-01,2.78585767351903768e-01, 4.58977774528207538e-02,5.84925730451698045e-01, 3.20306498720556165e-01, 6.93910877150104244e-01
2.12397270293528839e-01,5.75484392627496066e-01, 9.39563601141457205e-01,8.54679268107789492e-01, 7.69618806958391688e-01,6.11742712885071094e-01, 1.29207567839674187e-01, 4.35807790070157519e-01
9.30219881209191080e-02,2.48595493232195208e-01, 9.52492693034533322e-01,4.33081458731528701e-01, 3.72543509729285960e-01,1.66431199269955754e-01, 1.22185601442217726e-01, 1.91419588697705173e-01
6.30513432500570015e-01,9.96359701805218934e-01, 8.82340226134873840e-01,6.86210972898182892e-01, 1.13660211584391213e-01,6.02074870056316103e-01, 2.59592854456627498e-01, 3.35707528006085942e-01
3.65475392305525282e-01,5.08765457814056243e-01, 6.49066785135939961e-01,4.21778891328693062e-01, 4.15164702260660934e-01,7.44685514637779988e-01, 7.12271999752946139e-02, 1.78638953867879924e-01
6.48900456797340208e-01,7.30982693582598375e-01, 8.86814843295404165e-01,3.17243106313866208e-01, 8.98905664388415238e-02,7.87842329975421030e-01, 2.17756795807163062e-01, 2.35285339771934249e-01
3.17249968207963029e-01,3.66400675843266410e-01, 5.95365579646059295e-01,3.55144703979702214e-01, 7.65674771578718771e-01,1.11702316632700027e-01, 6.57881329344610216e-02, 2.21433045233343312e-01
6.91824691614768450e-01,8.14773595066994871e-01, 8.22978136578134123e-02,7.15633886328546076e-02, 9.99970665499873013e-01,8.16958162142362720e-02, 6.75847842706738811e-01, 7.36435264136792056e-01
1.83702067120332768e-01,2.20057608986591324e-01, 2.90752730609011634e-01,4.49915620379268022e-01, 1.25435500451524629e-01,5.38078273888234593e-01, 4.74373603260027782e-02, 2.53193097169884362e-01
