point_x,point_y,point_z,line_point1_x,line_point1_y,line_point1_z,line_point2_x,line_point2_y,line_point2_z,area,distance
1.13932556166259191e-01,7.33121763985543073e-01,5.79826567164462903e-01, 1.73481815859105049e-01,9.97113932514121615e-01,3.26437942219501176e-01, 7.23465185050801152e-01,2.77871522887262690e-01,8.88840049491337880e-01, 2.57624299811099466e-01, 2.41702385892250821e-01
4.40414718098138147e-01,4.54632282407121613e-01,2.54617945375729793e-01, 9.13615693295266040e-01,4.34249224924624255e-01,6.15230147788416781e-01, 3.29596244694111196e-01,7.89832149469706146e-01,4.49353963125503575e-01, 2.39766579611423253e-01, 3.40778072452159408e-01
9.52132814467056554e-01,4.81064739491672499e-01,4.46127948657215945e-01, 1.59690957922149490e-02,9.52186657652743795e-01,3.17682710373996091e-01, 4.52745070108622083e-01,3.94893797524919599e-01,3.40804771691197717e-02, 4.95328525503521300e-01, 6.49403148197142066e-01
4.41265186702631818e-01,7.73211508303515926e-01,4.38739342687236911e-01, 7.59926597925622005e-02,2.54214904942272280e-01,7.30061473410182460e-01, 7.91717930680191029e-01,3.17283601946579230e-01,9.71742077934849235e-01, 4.79749270039850739e-01, 6.32867331582122161e-01
3.43003801215106874e-01,1.41020650805220749e-01,1.68340032069308698e-01, 7.64074215550248903e-01,5.55084890290508115e-02,9.29510865961298949e-01, 2.26065640628680953e-01,1.53212716280796468e-01,7.66685055008845318e-01, 3.46306104315433572e-01, 6.06983548702294651e-01
6.49936214764646358e-01,8.84425319414769207e-01,8.12984164138401133e-01, 7.85772480251123673e-01,1.35536586447214225e-01,5.64132867948500816e-01, 7.27195350290701814e-01,3.63378722887326644e-01,9.21336414462102682e-01, 2.13912707410036429e-01, 5.00132394538499225e-01
6.62980725405444837e-01,7.54084552325984370e-01,8.50892277672367081e-01, 5.65505096585337319e-01,8.87585907272415708e-02,4.59554645229659386e-01, 1.13544236078256588e-01,6.43053954792547233e-01,7.77640527568234097e-02, 6.05899766629406478e-01, 7.47354904909962037e-01
9.84695914853564336e-01,4.85412179766007257e-01,6.59086516467710659e-03, 3.97021711768596686e-01,8.88086506530362252e-01,9.93560794614538723e-01, 6.73316370551613641e-01,1.89658007069702705e-01,8.31027042017227213e-01, 7.14236308321380409e-01, 9.29416813342970660e-01
1.18909464557252487e-01,3.19643120326539631e-01,1.74416848767260491e-01, 3.83490357194606002e-01,6.48077400574215368e-01,4.65804078590045134e-01, 6.61825983070688184e-01,1.37191425444843751e-01,9.71937382071012768e-01, 3.91683734144499696e-01, 5.07932779958324310e-01
5.48759316964919086e-01,2.49547193701259440e-02,4.60442703132431630e-01, 1.61286355368933654e-02,2.24039021345173284e-01,1.26593536315904864e-01, 4.22313499055379404e-01,9.71614556543140218e-01,4.60547319989553006e-01, 5.75471901651168904e-01, 6.29625006903982376e-01
5.07438278175888824e-01,9.28324443757306161e-01,8.06007102143883603e-01, 4.49321059223063091e-01,6.34022416088895868e-01,1.20472771458130734e-01, 2.70452727770431833e-01,4.73980794797161264e-01,3.02599207202435605e-01, 2.15159211344934237e-01, 7.14120431366768393e-01
1.23237161895138780e-01,8.72608851457038814e-01,7.79142986461316078e-01, 3.05124400074427093e-01,3.21885486138544286e-01,1.10748850043507652e-01, 3.34307794198345110e-01,3.16420657477560319e-01,9.97132318188733824e-01, 5.24177269656760703e-01, 5.91034772202874370e-01
9.48018456265479759e-01,1.89914973832049583e-01,8.37563818319929210e-01, 5.59134232998388825e-01,1.62766232698337787e-01,1.23012761677253835e-01, 1.94594018239608979e-01,1.20688612472694690e-01,6.98615209156514427e-01, 4.86518975159929312e-01, 7.12716724566318183e-01
7.39695699726186984e-01,2.79122575850713983e-01,1.64236216406196012e-01, 6.11873668523000291e-01,2.36613509156406998e-02,2.94206227386049068e-01, 2.23836668680833184e-01,3.07865346102637605e-01,6.46775414332182330e-01, 1.85762154587730016e-01, 3.11491387566417866e-01
1.79419501479533561e-01,2.12188625799384356e-02,7.45300213953223212e-01, 7.80294731758300220e-01,4.81811266051160869e-01,3.01932511311682750e-01, 3.99057992814319751e-01,1.35818926727256262e-01,9.46070150191171910e-01, 2.62879309362166358e-01, 3.18796087469046197e-01
1.28020497921340848e-01,7.05295278020733774e-01,1.39180915782635028e-01, 5.05223439060769830e-01,2.56389356126205614e-01,6.59927587835404950e-02, 9.68680977056652348e-01,4.63421009794677596e-01,2.62084569232026166e-02, 2.88659983075212845e-01, 5.66940431744720641e-01
8.13965167371773823e-01,2.79983771092818801e-02,5.54163423266450073e-01, 7.48864605853448717e-02,2.90331758362230685e-01,4.05205347692757067e-01, 6.09939628905880049e-02,6.53903883839493494e-01,7.28297201844978370e-01, 3.84147906814581164e-01, 7.89475701043625300e-01
8.34320776383215112e-01,2.79905173048480060e-01,2.29427596343496520e-01, 8.47198587082204080e-02,4.02834259089236424e-01,8.57451940966355464e-01, 7.12849452783547388e-01,9.86995692287886639e-01,2.79877002811333209e-01, 6.77155889290172341e-01, 6.54819770338843532e-01
5.60266211776370704e-01,5.84661799104058577e-01,6.69840038735576182e-01, 8.04162292405016799e-01,3.04436132038878426e-01,6.03879748766339430e-01, 7.66896472213644875e-01,6.08246385624307218e-01,4.50401265948376706e-01, 9.80730864877904784e-02, 2.86419494358769788e-01
3.25678843838542731e-01,7.91559337142661246e-01,2.99704970613927424e-01, 3.90333932627516811e-01,7.35840638487555210e-01,6.29540854095466340e-01, 6.27944146321113283e-01,9.16276797326989634e-01,3.27195658420832536e-01, 1.09678043026467220e-01, 2.58206515902299094e-01
4.48842392619960062e-01,9.85628925185747518e-02,4.99002576632978090e-01, 4.74502680521222020e-01,4.67164163537268418e-01,4.34985210709791903e-01, 6.60427563935642947e-01,7.39508488031471622e-01,7.19310303068824153e-02, 1.31682801641907682e-01, 2.68490136081403818e-01
9.13504916454342286e-01,1.62306000615758950e-01,3.00721985914703338e-01, 2.84180211351140910e-01,1.99512611600688006e-01,8.63953930590868335e-02, 5.40818738395020371e-01,4.20796777973583391e-01,2.49580743212438172e-01, 1.65168207154328284e-01, 4.39147520206335573e-01
6.52245914438028818e-01,9.54323354419478465e-02,8.67807325444010957e-01, 8.09760104078317222e-01,1.66180366711774052e-01,4.05647651926611674e-01, 6.72150949060710601e-01,5.68097866809880059e-01,7.24535019612938536e-01, 2.21150134072946453e-01, 4.16329409469387957e-01
1.71133411136698221e-01,7.86790555486338694e-01,5.65291169564294815e-02, 4.43186802294815108e-01,1.94640824202242380e-02,6.47522989685273220e-01, 6.45907796944570567e-01,5.20703763693253219e-02,4.88338523497029442e-01, 2.53426055945126794e-01, 9.75446980492306159e-01
5.66804275878604713e-01,3.38242283226561913e-01,1.16566628608430034e-01, 4.67863574761610779e-01,7.55899603316762203e-01,6.50695251881707848e-01, 4.06905850332090480e-01,9.46736260604017499e-01,1.75100369235668740e-01, 3.11002146336755048e-01, 6.02639294305708284e-01
6.05120995285724828e-01,7.92821613997365948e-01,3.53378830619148210e-01, 8.34731265209344708e-01,8.77199183019620521e-01,5.00531746529803145e-01, 8.44001145294704935e-01,5.48064709909754422e-01,8.24904721664091456e-02, 1.24420216898877389e-01, 2.33810662793961538e-01
3.66709835961562813e-01,3.76798684877888035e-01,4.14914477856997421e-01, 7.00333102489903769e-01,5.92417109555199550e-01,8.61256282937115647e-01, 7.56213915785678981e-01,3.71403666622617701e-01,3.42712833518024507e-01, 2.16130496183954302e-01, 3.81557810454016211e-01
5.70668172605311663e-01,2.86045100106237071e-01,4.47586591733150740e-01, 4.49436070512999053e-01,5.48799975559165154e-01,4.43714884188066927e-01, 1.84195720970776411e-01,5.56775611895423905e-01,4.76979079123887151e-01, 6.94682449913426731e-02, 2.59755528997301366e-01
1.86403734010593958e-02,2.12581707581106505e-02,1.04881025128366057e-02, 6.92647332010647432e-01,4.17666307506005974e-01,9.92974159080537655e-01, 5.79717359156977641e-01,6.55111419131744199e-01,9.59847296141099759e-01, 3.32448116886718659e-01, 1.25446984931416927e+00
2.60149181312960831e-02,4.86687162497624115e-01,5.23692193036579212e-01, 5.96590073738668458e-01,5.11001170975466379e-01,2.12462905302251093e-01, 4.54043558954944082e-02,7.11871564785501620e-01,2.36548677540043162e-01, 2.12769551604620383e-01, 3.62382282423350854e-01
4.19350793100566999e-01,4.16644636612468644e-01,4.37680911628085534e-01, 5.13137344798620054e-01,2.18685970763990656e-01,5.67958164179796832e-01, 9.81421486469188142e-01,7.17042755490986616e-01,1.24860816995823076e-01, 1.74591450971771450e-01, 2.14261386826060080e-01
1.70467723694440854e-01,2.30828495846627235e-01,5.76447091427840563e-01, 7.24897670445734166e-01,8.10351675816222139e-02,6.70700894640364087e-01, 8.92422756112439153e-01,3.95993621578245913e-01,3.10921410065452486e-01, 2.94636304275346761e-01, 5.81526215669939561e-01
8.45720947127875711e-01,5.81610252084321044e-01,8.43296053867625628e-01, 5.21653976430818012e-01,4.75201939666994755e-01,8.81253116750886578e-01, 8.89432675472166756e-01,5.62200129823499428e-01,2.08145209588590174e-01, 2.15578121753118079e-01, 2.79264989384993945e-01
1.60959236269075601e-01,1.15359263299052328e-01,4.10357274365709235e-01, 5.93076474526185282e-01,6.28409812299817738e-01,3.69784853450268347e-01, 6.88652362863857781e-01,6.89701086375908212e-01,6.09415577724344404e-01, 1.66677721923262606e-01, 6.28573209720356463e-01
3.93912441388309498e-01,1.06569440909201063e-02,4.41868459060673957e-01, 7.95211453339281782e-02,2.28708380922768462e-01,4.88103593302667949e-01, 1.05418859134784326e-01,9.69677933675101578e-01,1.54405437201954987e-01, 2.81320212223710286e-01, 3.46003234514614399e-01
5.38962667023189401e-01,6.26005509413433248e-01,5.57798215892508442e-01, 2.08262956645610786e-01,3.55284456615112432e-01,7.34752352987152801e-01, 7.96537040440181143e-01,3.08324501690221853e-01,7.95080830184413112e-01, 2.14483295673368407e-01, 3.61557149936959477e-01
6.99306171719631164e-01,2.38246297786093297e-01,1.81394269368852057e-01, 6.11099419965335677e-01,7.84278299574492688e-01,6.13253044756336352e-01, 7.05284976135860719e-01,1.04057404810631748e-01,5.89221323296539978e-01, 2.83402981387931185e-01, 4.12443933192304935e-01
6.86998168840268653e-01,8.95412374666843980e-01,1.69558420058046555e-01, 1.70674621391505354e-01,2.83857941741727515e-01,5.98630875709788679e-01, 7.74901171130145561e-01,7.67565487382675382e-02,2.99961361522901537e-01, 5.58353114209861556e-01, 7.91863432525947708e-01
8.33293889075327754e-01,7.03425123231215865e-01,4.65857801625868095e-01, 4.69534607587874575e-01,1.91498909977539489e-01,1.47061202873066121e-01, 7.34408529159293444e-01,5.87646092346312265e-02,1.76031642969615154e-01, 2.06249451041880472e-01, 6.92846512832817618e-01
7.96924743542570146e-01,8.86431676747969965e-01,9.94459540682478549e-01, 3.06555278268487053e-01,6.59093063576366434e-01,6.28759522582272523e-01, 3.49542612694160759e-01,5.81091312597799670e-01,4.27043390276049761e-01, 1.25490862190206359e-01, 5.69111760140980416e-01
3.60415215563703595e-01,5.79000808918572751e-03,5.45800677581186555e-01, 6.64535939761684347e-01,8.03806098344818865e-01,2.88378741293842888e-01, 6.06956385010704480e-01,7.64157227792109484e-01,2.43378299429152789e-01, 6.39386406829671322e-02, 7.69035739618817771e-01
8.36749257829535797e-01,2.27959438294917938e-02,8.23289651394079502e-01, 4.49522525530165695e-01,4.11056039199447665e-01,7.95964592460425280e-01, 2.28130862486622843e-01,7.73306553330342039e-01,9.65963668566652500e-01, 1.17803885085297669e-01, 2.57597530698536303e-01
4.58118441376389463e-02,9.05877067595432406e-01,5.13407854585378409e-01, 8.46529788444198350e-01,7.05359703245334591e-01,1.45777931393220594e-03, 3.68674372286205032e-01,1.84515503036152273e-01,5.77383798279722193e-01, 6.75229822017678005e-01, 7.40574474210199618e-01
9.71863067548105475e-01,2.54556458604398128e-01,2.21630897869607990e-02, 8.87628841018876180e-01,2.28371279769113422e-01,3.56135770842975874e-01, 5.53612840040871412e-01,5.92028109436744110e-01,6.20853626603462994e-01, 1.61242567143998650e-01, 2.87800793175397140e-01
3.56771048877497776e-02,6.07333236643802898e-01,3.34826937889695642e-01, 2.76091821104208157e-01,2.19975723565005832e-01,7.28153470082924970e-01, 2.36778836579453644e-01,4.07404408549688624e-01,5.65676408742278314e-01, 3.95371034573677935e-02, 1.57427387438453026e-01
1.50425948680674937e-01,8.42867927134802186e-01,8.78510419639496054e-01, 4.73661564228912702e-01,6.44397590910686713e-01,1.55031492623387557e-01, 9.97609003578838749e-01,4.55170191465839258e-01,1.56628457500183171e-01, 4.05887534501333802e-01, 7.28607266621196570e-01
1.69004650628617470e-01,4.92014823038394611e-01,2.84628795446839167e-01, 9.13568345862953990e-02,7.75277292699105836e-01,2.84224172309586742e-01, 5.02183987673940790e-01,9.75231383489018722e-01,7.50571247285947041e-01, 1.90178076633408633e-01, 2.91295151694120735e-01
7.81329582244763232e-01,1.53109386619282195e-01,4.22865102150275396e-01, 1.58837725038440070e-01,5.53957344145281305e-01,6.56109424529820240e-01, 6.44633416799771930e-01,8.69511841749530334e-01,6.03361415219539898e-02, 5.62978300033704526e-01, 6.77492021072312323e-01
2.96602633346501499e-01,4.72687728661571938e-01,6.35276877097395443e-01, 2.68194957116585586e-01,5.23067693370843023e-01,4.98585181648362075e-01, 5.52724491154764963e-01,7.29694354075750340e-01,8.55709727211969917e-01, 5.80725729906698893e-02, 1.15869801797592195e-01
5.35787678616318486e-01,6.86256127234303182e-01,4.22886304458251039e-01, 6.22771888176250954e-01,2.89082253834490599e-01,7.27979514614665701e-01, 6.48989268002361230e-02,8.98624010530335360e-01,8.36032009959150058e-02, 2.15256515629075856e-01, 2.05427345938230255e-01
9.41816079463730915e-01,2.58498301636270744e-01,6.85644997056380712e-01, 2.77626398956434928e-01,7.22279344580810778e-01,5.66441899549641970e-01, 5.39608715428074537e-01,6.61928699464341186e-01,7.50028595589512737e-01, 1.44682194437366712e-01, 4.44427640382746902e-01
3.87866078378204082e-01,1.93097444995607326e-01,3.41128788452361720e-01, 7.97037218688111282e-01,7.58928128604922425e-01,1.42728250669802992e-01, 6.11550490309224815e-01,3.92972620801275929e-01,2.22820211664647050e-01, 5.25972369533781042e-02, 1.25823695728090712e-01
2.08342930420767902e-01,7.65028128049772715e-01,7.50694600697019432e-02, 7.05449476411408982e-01,5.41739039639887121e-01,4.23304197682481065e-01, 8.89832488231651841e-01,3.89538322002004556e-01,2.27748520308595825e-01, 1.91286762597083382e-01, 6.19300204746374816e-01
7.88803776752218466e-01,7.81646200149104020e-01,2.05872292292296755e-01, 2.92550148422857648e-01,2.55650166488294639e-01,9.11355940342203019e-01, 3.70605710592203930e-01,3.36407519311098802e-01,3.90543080969762646e-01, 2.97396790085443063e-01, 5.58192284429091856e-01
4.94222019137728896e-02,6.91833522098079134e-01,3.21212682650266923e-01, 4.32440844429189952e-01,2.28911769832514822e-01,9.85615772307532945e-01, 6.85621886712404649e-01,4.53991131534769887e-01,2.12638549656372855e-01, 5.48009202616596469e-01, 6.49336855785826006e-01
2.64414500020535348e-01,5.73863263736108187e-01,6.41730380293189739e-01, 5.81789748102034210e-01,7.29426104015210797e-01,9.28669446437523916e-01, 3.02864677393369419e-01,1.62410182084423926e-01,4.84827063532890845e-01, 1.76413425097175974e-01, 2.28453799556796622e-01
2.08588783900858554e-01,4.88796281571357571e-01,5.72977437799288669e-01, 9.00194619629398729e-01,5.22991427512402907e-01,6.01623885075075471e-02, 7.17318823987311949e-01,2.07577564566696626e-01,4.41985058574423606e-01, 3.09846240707307707e-01, 5.86899463822956324e-01
9.81725307789188317e-01,6.48213796959407729e-01,1.49280304407094166e-01, 9.25954825897282174e-01,9.63956339140767504e-01,7.03921816445446824e-01, 2.31413630629288769e-01,7.65542582347360945e-01,9.35791524350933490e-01, 4.74605555824426706e-01, 6.25608967373051938e-01
5.73821487273812769e-01,1.58456764151187590e-01,8.20595264498154342e-01, 6.95553467167066675e-01,3.33200887102715448e-01,9.04324616383444968e-01, 2.34841561743131644e-01,1.93152181026338798e-01,5.82053905956916195e-01, 7.75599053969578678e-02, 1.33857837784030265e-01
1.61829467527464521e-01,5.43993896772424046e-01,4.32803045809215581e-01, 1.43507573383942932e-01,5.02231763027639611e-01,8.04008897674321599e-01, 9.90159891187714636e-01,7.31213254103715293e-01,2.57964736563704999e-02, 3.06172639012465608e-01, 2.61117509269816472e-01
7.47527176443229302e-01,4.62675031611813337e-02,1.14697440976984977e-01, 7.34433296973957206e-01,6.21638941400501022e-01,8.89768232717730312e-02, 7.59724928907444808e-02,6.62809090139056978e-01,8.75383348612984280e-01, 5.91237522802331217e-01, 5.75974593133671497e-01
6.37022709083847283e-01,6.31170135534316890e-01,2.10299073710101814e-02, 9.09714147144174201e-01,3.53896674385645649e-01,4.20285069785400700e-01, 3.03888189617464111e-01,7.47520073535617779e-01,9.36876699008607816e-01, 4.90316795970214547e-01, 5.52057965228921366e-01
5.00995492222237271e-01,2.87287918197364545e-01,2.34868667740490533e-01, 2.95350157602810914e-01,7.96352345928404093e-01,6.33061397485814803e-01, 4.14941383030745903e-01,1.23083759433446960e-01,1.08190466759116255e-01, 9.82690189663826541e-02, 1.13998256043116822e-01
1.17569893774423728e-01,2.22942385298515289e-01,1.67415427001656236e-01, 7.66695727307179387e-01,4.52874446614979442e-01,8.01664581208714200e-01, 2.42330164589270702e-01,2.75067229001739966e-01,8.72129009526406929e-01, 3.99732893471195061e-01, 7.16164944815474658e-01
3.45758365211056407e-01,1.91943087111663413e-02,4.68660478748525122e-01, 6.91373880333737589e-01,6.30870243929785302e-02,3.26753661534752271e-01, 3.84738417710663083e-01,4.58204538648782300e-01,2.64649720284529266e-01, 1.71968101339559531e-01, 3.41217258801142953e-01
4.52387854951158186e-01,2.61763041133059260e-01,4.11524719412683981e-01, 7.04535854267563932e-02,8.23554296805300790e-01,9.35185006480437897e-02, 3.84742213585894444e-01,1.50091361386712974e-01,9.67177511633984466e-01, 3.71040912882336205e-01, 3.23488063893490219e-01
3.59481526842577059e-01,6.25699903339134722e-01,3.49811784359394640e-01, 3.94305854180930559e-01,1.69098750048960911e-01,9.73648561338021357e-01, 1.87691181798937734e-01,2.95103378831603202e-01,7.96874099634789057e-01, 1.52185603557010052e-01, 5.07804701072595122e-01
3.40443221582756861e-02,2.62339641194788142e-01,9.78378939246481116e-01, 7.05436908668837792e-01,2.96844266734536566e-01,5.79711682094109726e-01, 7.06442271685385759e-02,4.07529178894968647e-01,6.81724742724366894e-01, 2.13535998029947938e-01, 3.27310779598299351e-01
4.26310651273914321e-01,6.82771414537720611e-02,7.35331864133298652e-01, 6.37902350527750350e-02,2.09488023436697590e-01,5.52657800416003209e-01, 3.56191677571733867e-01,7.15226382921435921e-01,9.16080766817309544e-01, 2.77932008413244169e-01, 4.03970027426898970e-01
1.43548931834157401e-01,1.27306239900828899e-01,5.18038257402896107e-01, 5.08767955561167828e-01,8.93496270824405858e-01,5.54219168877061352e-01, 7.57787643219999141e-01,7.18159667930302947e-01,3.27992830940539881e-01, 3.18152894576473944e-01, 8.38604271749735286e-01
8.50214624811433173e-01,1.46580914623890890e-01,1.04047060258453783e-01, 7.76130703942845557e-01,8.52968230039322428e-01,4.51841082410843753e-01, 4.71946694027190694e-01,2.52778471136345440e-01,1.13378835101324071e-01, 2.92065681219970841e-01, 3.87765716558133799e-01
3.94655130815103283e-01,3.37589105486723051e-02,7.31867048852900659e-01, 6.28761927779125429e-01,2.16753487805846023e-01,8.63643329979638663e-01, 7.94681401488726680e-01,9.27244836293306118e-02,9.30392243859909818e-01, 6.62018429523333202e-02, 3.04178204038384803e-01
8.56070610572305934e-02,5.88885330486483061e-01,5.68489155784349776e-01, 3.46732364198192311e-01,6.57533081716314416e-01,1.07655075523930499e-01, 8.94586787987817988e-01,7.68881109300503240e-02,8.64199894936418134e-01, 5.33696407772031201e-01, 4.85248113302221451e-01
5.78716481872071697e-01,1.07932319443879488e-01,2.12386744053395193e-01, 1.87343576666054390e-01,5.71607275987342955e-01,6.50052135580166945e-02, 1.88007631484150117e-01,7.34641007723552564e-01,2.40424234025040429e-01, 1.41112010857754322e-01, 5.89235181502591021e-01
8.19051440772922357e-01,8.92051890062116049e-01,8.19849494902443188e-01, 8.31726641516865373e-01,7.39297786351889918e-01,5.78367395096457404e-03, 5.03640793553375543e-01,1.32528633485068936e-01,5.99476778069514382e-01, 6.42273355923607236e-01, 7.05717932998039421e-01
9.37269855060006041e-01,8.64058089902932647e-02,1.63175685782190882e-03, 7.15849916432528710e-01,6.20715189038515747e-01,1.64363470148062296e-02, 4.86020217892899620e-01,2.08487365361954446e-01,2.54774306542929763e-01, 2.57049504701387765e-01, 4.86161382073293680e-01
9.66295544654630523e-01,8.10350196518651145e-01,5.63267498679832501e-01, 3.12850573399191201e-01,7.83792624310503339e-01,5.86082254950159864e-03, 4.06225029052065589e-01,1.63105184652036495e-01,7.85484807702946597e-01, 7.14269182084604215e-01, 7.13632461760921988e-01
9.62923754099382023e-01,8.48461526226643725e-02,6.72412833352558081e-01, 5.53943361278791402e-02,9.85191652506192672e-01,4.22807976772187621e-01, 2.76978142699077168e-01,2.63656996392218401e-01,6.96698809447120482e-02, 7.72383951453439521e-01, 9.26878284209138203e-01
8.35121234782594257e-01,7.69571589604754913e-01,1.58798061290005621e-01, 5.58085145625345946e-01,5.21550187332395998e-01,8.65461384370654008e-01, 6.47519487830412688e-01,1.37733078815354126e-01,6.93561695049383919e-01, 3.39512869852804267e-01, 7.89642591162300289e-01
2.01138422771889314e-02,8.29660234893954129e-01,3.52360530817426021e-02, 7.41003991123138861e-01,2.60207379058280730e-01,5.69635994244130583e-01, 6.39973375436348468e-01,2.06945783097154390e-02,9.56323636907242758e-01, 4.14986595133638836e-01, 8.90642174627332417e-01
4.44987597924937583e-01,2.32748788357576952e-01,3.00940318700210208e-01, 8.77967082762834639e-01,6.78139794784864858e-01,1.80228720593266334e-01, 9.20862525587316738e-01,7.42612607360337962e-01,2.71275921383127949e-01, 6.63546189628500815e-02, 5.55150116754504652e-01
5.60850851832445652e-01,2.02910923709816560e-01,2.84417709551968212e-01, 9.54187806049860199e-01,1.63073870526284748e-01,5.04198876288393660e-01, 8.95871222584650351e-01,2.02116530323270038e-01,4.25897825100338800e-01, 2.28703523825572637e-02, 2.17505257808361496e-01
8.81049375065060980e-01,1.87797444974169614e-01,3.38181344604718825e-01, 1.65631635370284913e-01,9.77920744611524895e-01,1.60766519253868756e-01, 7.37643767667155115e-01,6.54270483185789287e-02,9.76896450524772364e-02, 3.26597146382981873e-01, 3.02739599408781368e-01
4.72216559301166350e-01,3.37791223887811132e-02,9.50153038938364225e-01, 8.11890888050347370e-01,3.55263240065999630e-01,4.47409496029303577e-01, 8.95491295488602845e-01,3.97147312994890922e-01,2.18611358551493273e-01, 6.47273392470684578e-02, 2.61876163139445062e-01
6.50426605573442562e-01,9.88488535697517712e-01,6.88485998388048692e-02, 8.39853664556689417e-01,2.31417987435075911e-01,2.60729595858336993e-01, 4.53092303203682545e-01,5.73370338758180220e-01,5.22304954030395785e-01, 3.69896826533008927e-01, 6.39144070291165600e-01
1.06934921248883597e-01,6.07825349817104899e-02,7.16339028767249753e-01, 8.18969244264820984e-01,6.54666972753364940e-02,2.72823702378034327e-01, 6.53709104351780423e-01,8.37206666650001319e-01,3.36818015914195024e-01, 6.48796003392504206e-01, 8.19366655348789386e-01
1.16140927044764086e-01,5.48629536399245499e-01,9.12207385471168308e-01, 7.95034605515518855e-01,7.66909565594713238e-01,7.42193079647442633e-01, 9.30722770433275226e-01,5.57549063219914043e-01,8.46465466846966330e-01, 1.96144762595761107e-01, 7.25389078634065099e-01
1.59278706569334294e-01,6.53597054572241376e-04,7.16934664562926760e-01, 6.49315705966862611e-01,3.99852446511556048e-02,3.44667980804831409e-01, 5.38914242552651968e-01,6.16304922975902669e-01,3.08622398632519834e-02, 4.01364520214768983e-01, 6.03158969294110059e-01
5.43073511195407699e-01,6.98581141963337093e-01,8.88424793568482252e-01, 9.79889838308634631e-01,5.45334672676155097e-01,5.55371352167537968e-01, 4.30249149784575513e-01,4.74223651786677469e-01,9.51707807154915320e-01, 1.43241168445488509e-01, 2.10229950764317025e-01
1.48350772488309079e-01,3.75968605509102605e-01,1.60519311855916169e-01, 9.62094892185994977e-01,2.17892149074764618e-01,5.28064579602277817e-01, 5.96238090852406311e-01,8.22705423433161220e-01,2.21596665566859752e-01, 4.81739174951514304e-01, 6.25280579377100021e-01
1.13291514118370129e-01,9.73578636200443270e-01,2.64632171408618388e-01, 6.44813384989657234e-01,5.07042951549411258e-02,3.09034427023727631e-01, 2.90849060849597940e-01,7.03009743642539542e-01,4.18680262399768854e-01, 1.51053807852834315e-01, 2.01348644764038992e-01
1.13444346019654141e-01,3.21474874709074654e-01,1.85814962511994364e-01, 1.34463269605630265e-01,8.10219651081443115e-01,8.86223317045552683e-01, 9.16326057039702713e-01,5.35037877790576766e-01,6.93133430860982225e-01, 6.81547773299484683e-01, 8.00813941096865212e-01
1.25466737592096145e-01,8.88567060938286857e-01,6.98193814296190762e-01, 4.64084231875613873e-01,1.65314239409103614e-01,6.03780983448373609e-01, 3.92796063627265712e-01,5.17538895928255083e-01,1.61967545143463010e-01, 3.91780102980478495e-01, 6.87923100296584655e-01
5.34128780455584318e-01,8.83448187958211228e-01,2.01152079779827631e-01, 9.61839867050056530e-01,1.76087977661892214e-01,1.55882494157521534e-01, 4.65028804915275762e-01,6.96138123714478363e-01,8.57291548178765850e-01, 5.63034497942520029e-01, 5.60448933023879103e-01
1.97674924945859809e-02,8.45520365682359110e-01,4.39357946837619973e-01, 5.54710505452547631e-01,3.48645005362957283e-01,2.96879081968298930e-01, 7.94203112337210748e-01,4.50062034611703798e-01,7.99988709791395580e-01, 4.21256028059374676e-01, 7.43798100155595665e-01
8.21311529458645939e-03,1.46279726938434051e-01,1.58716861095904216e-01, 6.66142800628839127e-01,1.17121782652563122e-01,9.49940072855790518e-01, 2.56872853040930327e-01,9.45400033744922763e-01,2.54099233505882260e-01, 8.39859945368563787e-01, 7.26140757525847724e-01
6.79816544851083782e-01,9.45717018797955444e-01,2.67617862464131440e-01, 8.45929494469856547e-01,4.34198320067571975e-01,5.84524199885817497e-02, 5.49984652152505915e-01,7.86775954429175917e-01,7.99445841488699127e-01, 3.24895562675099947e-01, 3.72444247485801183e-01
7.70378289863110965e-01,6.86346595158799810e-01,4.21798168024853593e-01, 6.07676278037502682e-01,1.53849531901440573e-01,7.74655056476196480e-01, 7.68326631682736294e-01,5.36069275540310697e-01,3.59590408885557267e-02, 2.67193225827598135e-01, 3.15422463215363380e-01
5.90161137906916711e-01,3.83677383043742104e-01,3.05055174489200609e-01, 7.87431779670891840e-02,5.38454441964300035e-02,4.25737465976175344e-01, 3.92041232646535565e-01,6.56145777105058503e-01,6.34796223712872365e-02, 2.56577000429295210e-01, 3.33427245014871254e-01
5.23429051234421294e-01,5.49142344712247543e-01,9.32359720411152337e-01, 4.12055967311670268e-01,8.26470665569950858e-01,4.85210534616221101e-01, 8.67549378271186056e-01,3.33262970244579848e-01,5.82863730124528412e-01, 2.82298780565423790e-01, 4.16107355052325101e-01
4.46773372698042737e-01,6.47960405258480865e-01,8.34390083181226205e-01, 9.97924269468146941e-01,7.96803223468556254e-01,1.56469963284917801e-01, 3.78223180530512182e-01,6.74619084816505787e-01,6.31050705981254456e-01, 1.60947605764970275e-01, 2.03717227798517420e-01
4.16752899873486293e-01,6.68040912153972100e-02,7.55774491636439394e-01, 9.55296363797725423e-01,4.99648966535221506e-01,3.53620730683154139e-01, 1.84069869785382312e-01,1.01774969935272130e-02,4.60599992962309468e-01, 3.02271544652319035e-01, 3.28669203563084822e-01
